project	grant	lab	composite	dataType	view	cell	treatment	antibody	protocol	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	type	md5sum	size	geoSampleAccession	softwareVersion	tableName	dateResubmitted	origAssembly	labVersion	objStatus	submittedDataVersion	filename
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HeLa-S3	None	RevXlinkChromatin	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001628	2011-01-05	2011-10-05	3754	input	SL592	SL592	fastq	966bb66000569986d570b43b1c36dd6c	1.8G	GSM803479	NA	NA	2011-03-07	NA	NA	NA	NA	wgEncodeHaibTfbsHelas3RxlchPcr1xRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HeLa-S3	None	RevXlinkChromatin	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001628	2011-01-06	2011-10-06	3036	input	SL592	SL592	bigWig	c3570bc0a5fb9b75a889cc3fd0c80560	21M	GSM803479	NA	wgEncodeHaibTfbsHelas3RxlchPcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHelas3RxlchPcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HeLa-S3	None	TAF1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2010-12-14	2011-09-14	3094	exp	SL592	SL590	bam	e30d6f6cbd6e0f6a0a9cedf9669ac900	1.1G	GSM803455	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HeLa-S3	None	TAF1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2010-12-14	2011-09-14	3094	exp	SL592	SL590	bai	866fc66afefca682675bd20e1041bb04	6.0M	GSM803455	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HeLa-S3	None	TAF1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2010-12-14	2011-09-14	3094	exp	SL592	SL706	bam	983ccd14bdd71094e49f54cde2102ecf	650M	GSM803455	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HeLa-S3	None	TAF1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2010-12-14	2011-09-14	3094	exp	SL592	SL706	bai	042a05e15db42dbe01aca5f4aec82c14	5.8M	GSM803455	NA	NA	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HeLa-S3	None	TAF1	PCR1x	1	ENCODE June 2010 Freeze	wgEncodeEH001505	2009-12-18	2010-09-18	1242	exp	SL592	SL590	broadPeak	f30b0e5ee2eb7202b4f7b932de67a484	190K	GSM803455	MACS	wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep1	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HeLa-S3	None	TAF1	PCR1x	2	ENCODE June 2010 Freeze	wgEncodeEH001505	2009-12-18	2010-09-18	1242	exp	SL592	SL706	broadPeak	ca65fa9b20ea44f8108fdf1c82cbaf3e	326K	GSM803455	MACS	wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep2	2010-06-07	hg18	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HeLa-S3	None	TAF1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2010-12-08	2011-09-08	3017	exp	SL592	SL590	fastq	e9b64f9fe3d80bec3496eaf5a00fb204	1.3G	GSM803455	NA	NA	NA	hg18	SL590	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HeLa-S3	None	TAF1	PCR1x	2	ENCODE Jan 2010 Freeze	wgEncodeEH001505	2010-01-15	2010-09-18	880	exp	SL592	SL706	fastq	3fba5f22598a20d54b50346a6cc9f020	990M	GSM803455	NA	NA	NA	hg18	SL706	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xRawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HeLa-S3	None	TAF1	PCR1x	1	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2011-01-06	2011-10-06	3036	exp	SL592	SL590	bigWig	10142c442eb54b4b1f855aa3b1dab381	20M	GSM803455	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xRawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HeLa-S3	None	TAF1	PCR1x	2	ENCODE Jan 2011 Freeze	wgEncodeEH001505	2011-01-06	2011-10-06	3036	exp	SL592	SL706	bigWig	f960746352fdc71b0421f1b509b5e8ee	16M	GSM803455	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xRawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHelas3Taf1Pcr1xRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	ATF3	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-09-15	2011-06-15	2202	exp	SL1781	SL2386	bam	85bb27c102086c9fd6a228c77d00a4b5	873M	GSM803503	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	ATF3	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-09-15	2011-06-15	2202	exp	SL1781	SL2386	bai	87af27ec9037c1944de84ebe54f67ab7	5.9M	GSM803503	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	ATF3	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-09-15	2011-06-15	2202	exp	SL1400	SL1787	bam	a437ba955d4fe17e87effb395f232121	942M	GSM803503	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	ATF3	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-09-15	2011-06-15	2202	exp	SL1400	SL1787	bai	7c24dd8bab73d53a46d422795cca78c7	6.1M	GSM803503	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	ATF3	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-09-15	2011-06-15	2202	exp	SL1781	SL2386	broadPeak	b5219d8cfc05b6ae86925a4833fac303	47K	GSM803503	MACS	wgEncodeHaibTfbsHepg2Atf3V0416101PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	ATF3	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-09-15	2011-06-15	2202	exp	SL1400	SL1787	broadPeak	03c9b9fa87f6fb913e2655557193e9d7	16K	GSM803503	MACS	wgEncodeHaibTfbsHepg2Atf3V0416101PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	ATF3	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-12-08	2011-09-08	3022	exp	SL1781	SL2386	fastq	68f04d34cd7f9e6178652f5ef9faaa12	791M	GSM803503	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	ATF3	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-12-20	2011-09-20	3015	exp	SL1400	SL1787	fastq	bfeb6431e7a44af4b11da6b52d628f5e	791M	GSM803503	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	ATF3	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-11-29	2011-08-28	3028	exp	SL1781	SL2386	bigWig	b490cabd07ed064d50731f68f99ae70e	11M	GSM803503	NA	wgEncodeHaibTfbsHepg2Atf3V0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	ATF3	v041610.1	2	ENCODE Jan 2011 Freeze	wgEncodeEH001568	2010-11-29	2011-08-28	3021	exp	SL1400	SL1787	bigWig	8475e51562ed8208d3ac4d5f82e028f3	4.3M	GSM803503	NA	wgEncodeHaibTfbsHepg2Atf3V0416101RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Atf3V0416101RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	BHLHE40	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001515	2010-12-14	2011-09-14	3097	exp	SL593	SL1059	bam	7593eb016241682aa3f52be21adadcd0	452M	GSM803483	NA	NA	2010-06-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	BHLHE40	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001515	2010-12-14	2011-09-14	3097	exp	SL593	SL1059	bai	732a05e66625b060d7437c31d29b87d8	5.7M	GSM803483	NA	NA	2010-06-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	BHLHE40	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH001515	2011-01-05	2011-10-05	3754	exp	SL1781	SL3460	bam	ecb86e45d6194a6720642f5ee7939971	934M	GSM803483	NA	NA	2011-03-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	BHLHE40	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH001515	2011-01-05	2011-10-05	3754	exp	SL1781	SL3460	bai	be2137d7993bdf25a063ea5d1140889d	6.0M	GSM803483	NA	NA	2011-03-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	BHLHE40	v041610.1	1	ENCODE June 2010 Freeze	wgEncodeEH001515	2010-06-07	2011-03-07	1227	exp	SL593	SL1059	broadPeak	7d49ce5d8373b030eb6d63c42d108031	86K	GSM803483	MACS	wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep1	2010-06-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	BHLHE40	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH001515	2011-01-05	2011-10-05	3754	exp	SL1781	SL3460	broadPeak	a13f0437a0f1d016a5f1a79c2499c961	23K	GSM803483	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep2	2011-03-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	BHLHE40	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH001515	2010-01-06	2010-10-06	3749	exp	SL593	SL1059	fastq	a25d3342d27cacdf2b1744ac2fc96428	769M	GSM803483	NA	NA	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	BHLHE40	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH001515	2011-01-05	2011-10-05	3754	exp	SL1781	SL3460	fastq	31f17c1f29dc5ab1d3acbb099641d5ea	838M	GSM803483	NA	NA	2011-03-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	BHLHE40	v041610.1	1	ENCODE Jan 2011 Freeze	wgEncodeEH001515	2010-11-29	2011-08-28	3021	exp	SL593	SL1059	bigWig	ab6349da1c7e697c5b83140dd3fea17c	28M	GSM803483	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	BHLHE40	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH001515	2011-01-05	2011-10-05	3754	exp	SL1781	SL3460	bigWig	a904f25ccf50a12d2c26561d8adec7ad	5.3M	GSM803483	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101RawRep2	2011-03-07	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Bhlhe40V0416101RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPB_(SC-150)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4209	bam	492bfe381752db645bacffb9206791dd	647M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPB_(SC-150)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4209	bai	7564090afa4a61bb5fcc3473fb67c78f	5.9M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPB_(SC-150)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4939	bam	290a4aa688bf8d10e159bf9ed4a8e187	851M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPB_(SC-150)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4939	bai	8d15373fbf1fca3cc1ca30c26b51f608	5.8M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	CEBPB_(SC-150)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4209	broadPeak	0ff1176513b0976710aafd7e425cad70	177K	GSM1010778	MACS	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	CEBPB_(SC-150)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4939	broadPeak	d2a9aa75a8bde42d2347c1fb06143473	360K	GSM1010778	MACS	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	CEBPB_(SC-150)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4209	fastq	2f9e7f8988345792a93889c0dd97b87f	603M	GSM1010778	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	CEBPB_(SC-150)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4939	fastq	80ebd982793ad5d02852b9ab680a4dc6	951M	GSM1010778	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	CEBPB_(SC-150)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4209	bigWig	40c4310f88792ce5df383defb71ff216	5.9M	GSM1010778	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	CEBPB_(SC-150)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002304	2011-09-12	2012-06-12	4801	exp	SL3976	SL4939	bigWig	99bff1e6a6d3d8fd340a44ef6ca7d4db	22M	GSM1010778	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpbsc150V0416101RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPD_(SC-636)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4210	bam	9b085df4529f5196ce51475346602b0f	337M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPD_(SC-636)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4210	bai	4b242f7ae72248536324845ca4339daf	5.7M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPD_(SC-636)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4940	bam	4fd3d8124325d0bd4005c4c7d9060156	936M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CEBPD_(SC-636)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4940	bai	20b492e7a39e6abd831e9404c4f6b375	5.9M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	CEBPD_(SC-636)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4210	broadPeak	b6a1c52fa4b045aed481c783161919a9	285K	GSM1010777	MACS	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	CEBPD_(SC-636)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4940	broadPeak	566a505c87e9b8b0bda8494362436113	147K	GSM1010777	MACS	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	CEBPD_(SC-636)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4210	fastq	12ea48af88da31091a326df2e692e940	330M	GSM1010777	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	HepG2	None	CEBPD_(SC-636)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4940	fastq	b8b4ce4302beae135d7ed74177e955b7	1004M	GSM1010777	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	CEBPD_(SC-636)	v041610.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4210	bigWig	45228d278526dfe2965ffcc907b6de16	5.7M	GSM1010777	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	HepG2	None	CEBPD_(SC-636)	v041610.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002305	2011-09-12	2012-06-12	4806	exp	SL3976	SL4940	bigWig	907af1a3cb0b75e0162936cac634de86	17M	GSM1010777	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Cebpdsc636V0416101RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CREB1_(SC-240)	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003312	2012-07-31	2013-05-01	7065	exp	SL12050	SL12405	bam	cdd7059a6c8503262e96b9453e41ccf1	1.4G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Creb1sc240V0422111AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CREB1_(SC-240)	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003312	2012-07-31	2013-05-01	7065	exp	SL12050	SL12405	bai	93ca808c4570f68ab9ba41df50f1787d	6.0M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Creb1sc240V0422111AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CREB1_(SC-240)	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003312	2012-07-31	2013-05-01	7065	exp	SL12795	SL13290	bam	15c5e5e4507db8a0663b69eff94f58d3	1.7G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Creb1sc240V0422111AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	HepG2	None	CREB1_(SC-240)	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003312	2012-07-31	2013-05-01	7065	exp	SL12795	SL13290	bai	c6764dc5f2d04162abc84ebc5a66af8d	6.3M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Creb1sc240V0422111AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	CREB1_(SC-240)	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003312	2012-07-31	2013-05-01	7065	exp	SL12050	SL12405	broadPeak	8945c8f1a36d6b5f853cb3d4164af796	166K	GSM1010808	MACS	wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	HepG2	None	CREB1_(SC-240)	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003312	2012-07-31	2013-05-01	7065	exp	SL12795	SL13290	broadPeak	a9c31940a405fdabef7e29e5cf5cf301	88K	GSM1010808	MACS	wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep2.broadPeak.gz
