project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	origAssembly	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	labVersion	type	md5sum	size	geoSampleAccession	tableName	dateResubmitted	donorId	filename
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12872	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000449	2010-01-11	2010-10-11	1278	exp	wgEncodeEH000459	DS11500	WindowDensity-bin20-win+/-75	bigWig	5f677c2217f287d5371a80b9e131f888	111M	GSM749692	wgEncodeUwTfbsGm12872CtcfStdRawRep2	2010-06-08	NA	wgEncodeUwTfbsGm12872CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12872	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000449	2011-07-29	2012-04-28	4666	exp	wgEncodeEH000459	DS14432	WindowDensity-bin20-win+/-75	bigWig	ef5e2f981db00ea690b42763f9ed757d	128M	GSM1022633	wgEncodeUwTfbsGm12872CtcfStdRawRep3	NA	NA	wgEncodeUwTfbsGm12872CtcfStdRawRep3.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12872	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000459	2010-02-18	2010-11-18	1292	input	wgEncodeEH000459	DS13585	Bowtie 0.12.5	bam	1a13d2d70ea99b015169eaef87b982a4	629M	GSM749765	NA	2010-06-10	NA	wgEncodeUwTfbsGm12872InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12872	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000459	2010-02-18	2010-11-18	1292	input	wgEncodeEH000459	DS13585	Bowtie 0.12.5	bai	e0105dd9973c2d8f28728d31f2e02425	5.9M	GSM749765	NA	2010-06-10	NA	wgEncodeUwTfbsGm12872InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12872	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000459	2010-12-21	2011-09-21	3117	input	wgEncodeEH000459	DS13585	NA	fastq	85e6ba5d5db3e43938b44c965943d25c	682M	GSM749765	NA	NA	NA	wgEncodeUwTfbsGm12872InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12872	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000459	2010-06-10	2011-03-09	1292	input	wgEncodeEH000459	DS13585	WindowDensity-bin20-win+/-75	bigWig	78ff115b65bdb80b4c39876fc2a854d2	144M	GSM749765	wgEncodeUwTfbsGm12872InputStdRawRep1	2010-06-10	NA	wgEncodeUwTfbsGm12872InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1276	exp	wgEncodeEH000460	DS10990	Bowtie 0.12.5	bam	a28ad148b5d0ba79b1b3f27e7ac4da8d	457M	GSM749730	NA	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1276	exp	wgEncodeEH000460	DS10990	Bowtie 0.12.5	bai	2b082d9286d7a3b6602383d14ebcd4e9	5.7M	GSM749730	NA	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1279	exp	wgEncodeEH000460	DS11501	Bowtie 0.12.5	bam	5d4a514fba1ebc9e337c6ae37961c5a1	535M	GSM749686	NA	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1279	exp	wgEncodeEH000460	DS11501	Bowtie 0.12.5	bai	fe1a608a97f98cfc18d6b8c81eda3203	5.7M	GSM749686	NA	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000450	2011-07-29	2012-04-28	4667	exp	wgEncodeEH000460	DS14433	Bowtie 0.12.7	bam	1c60fc9e247a4de303fa818d3989eaa7	792M	NA	NA	NA	NA	wgEncodeUwTfbsGm12873CtcfStdAlnRep3.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000450	2011-07-29	2012-04-28	4667	exp	wgEncodeEH000460	DS14433	Bowtie 0.12.7	bai	ce5afb96c21aa205b7e0043534a3a6ac	5.8M	NA	NA	NA	NA	wgEncodeUwTfbsGm12873CtcfStdAlnRep3.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12873	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1276	exp	wgEncodeEH000460	DS10990	Hotspot-v5.1	broadPeak	e14667426849ee1d54f1dfbc19d52bfb	2.3M	GSM749730	wgEncodeUwTfbsGm12873CtcfStdHotspotsRep1	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12873	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1279	exp	wgEncodeEH000460	DS11501	Hotspot-v5.1	broadPeak	830d01d71ffe7aea5d010dbb5c90bc60	2.6M	GSM749686	wgEncodeUwTfbsGm12873CtcfStdHotspotsRep2	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12873	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000450	2011-07-29	2012-04-28	4667	exp	wgEncodeEH000460	DS14433	Hotspot-v5.2	broadPeak	15da888a8ec19b522e2357b0d926bbfe	2.9M	GSM1022629	wgEncodeUwTfbsGm12873CtcfStdHotspotsRep3	NA	NA	wgEncodeUwTfbsGm12873CtcfStdHotspotsRep3.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12873	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1276	exp	wgEncodeEH000460	DS10990	lmax-v1.0	narrowPeak	70e7f4f6dee47ffba8ecb3def8015f2f	775K	GSM749730	wgEncodeUwTfbsGm12873CtcfStdPkRep1	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12873	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-06-15	2011-03-15	1279	exp	wgEncodeEH000460	DS11501	lmax-v1.0	narrowPeak	cdca511167e91115ca5b003bf223e53c	729K	GSM749686	wgEncodeUwTfbsGm12873CtcfStdPkRep2	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12873	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000450	2011-07-29	2012-04-28	4667	exp	wgEncodeEH000460	DS14433	lmax-v1.0	narrowPeak	639ab4b4fe0dbf363bb30df4ee804315	940K	GSM1022629	wgEncodeUwTfbsGm12873CtcfStdPkRep3	NA	NA	wgEncodeUwTfbsGm12873CtcfStdPkRep3.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12873	None	CTCF	std	1	hg18	ENCODE Jan 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	988	exp	wgEncodeEH000460	DS10990	NA	fastq	641c18ff74f6f39520b6b9c60d7c1822	551M	GSM749730	NA	NA	NA	wgEncodeUwTfbsGm12873CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12873	None	CTCF	std	2	hg18	ENCODE Jan 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	989	exp	wgEncodeEH000460	DS11501	NA	fastq	c85fd66fafe3da9b11bc2437941643f2	669M	GSM749686	NA	NA	NA	wgEncodeUwTfbsGm12873CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12873	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000450	2011-07-29	2012-04-28	4667	exp	wgEncodeEH000460	DS14433	NA	fastq	743a465ba36f1ee54da937839b561afa	948M	GSM1022629	NA	NA	NA	wgEncodeUwTfbsGm12873CtcfStdRawDataRep3.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12873	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1276	exp	wgEncodeEH000460	DS10990	WindowDensity-bin20-win+/-75	bigWig	bf1e8d79495577a881bdf925fdd4aae8	88M	GSM749730	wgEncodeUwTfbsGm12873CtcfStdRawRep1	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12873	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000450	2010-01-11	2010-10-11	1279	exp	wgEncodeEH000460	DS11501	WindowDensity-bin20-win+/-75	bigWig	0c3255a4ac9d6f3813444d832f90ac2e	83M	GSM749686	wgEncodeUwTfbsGm12873CtcfStdRawRep2	2010-06-15	NA	wgEncodeUwTfbsGm12873CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12873	None	CTCF	std	3	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH000450	2011-07-29	2012-04-28	4667	exp	wgEncodeEH000460	DS14433	WindowDensity-bin20-win+/-75	bigWig	06f54661f5ab55d01e176404b9b7f8b8	116M	GSM1022629	wgEncodeUwTfbsGm12873CtcfStdRawRep3	NA	NA	wgEncodeUwTfbsGm12873CtcfStdRawRep3.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000460	2010-02-18	2010-11-18	1481	input	wgEncodeEH000460	DS13586	Bowtie 0.12.5	bam	cdf719643032dcca2d80db4d6461a7b2	677M	GSM749685	NA	2010-06-15	NA	wgEncodeUwTfbsGm12873InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12873	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000460	2010-02-18	2010-11-18	1481	input	wgEncodeEH000460	DS13586	Bowtie 0.12.5	bai	55ecfb7bd5a24cb610c85bf00d3d166a	5.9M	GSM749685	NA	2010-06-15	NA	wgEncodeUwTfbsGm12873InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12873	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000460	2010-12-21	2011-09-21	3117	input	wgEncodeEH000460	DS13586	NA	fastq	6542e0a1a95846669389d893b576598f	748M	GSM749685	NA	NA	NA	wgEncodeUwTfbsGm12873InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12873	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000460	2010-06-15	2011-03-15	1481	input	wgEncodeEH000460	DS13586	WindowDensity-bin20-win+/-75	bigWig	c982e9be77544b7fc17bea49f3f7bb1f	153M	GSM749685	wgEncodeUwTfbsGm12873InputStdRawRep1	2010-06-15	NA	wgEncodeUwTfbsGm12873InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12874	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1281	exp	wgEncodeEH000461	DS11503	Bowtie 0.12.5	bam	dd97a103cc6ba5e3ed3b9fbe33c88517	429M	GSM749757	NA	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12874	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1281	exp	wgEncodeEH000461	DS11503	Bowtie 0.12.5	bai	8a426397b4386be3278108264f1ebe6b	5.6M	GSM749757	NA	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12874	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1280	exp	wgEncodeEH000461	DS10992	Bowtie 0.12.5	bam	163c004e009b3d957c136d60cc5bf20a	488M	GSM749741	NA	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12874	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1280	exp	wgEncodeEH000461	DS10992	Bowtie 0.12.5	bai	cb7dc2a089c879f02dfccc4e0ba23f5a	5.8M	GSM749741	NA	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12874	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1281	exp	wgEncodeEH000461	DS11503	Hotspot-v5.1	broadPeak	2d18efc6db09f7f42236c7bf83db7997	2.4M	GSM749757	wgEncodeUwTfbsGm12874CtcfStdHotspotsRep1	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12874	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1280	exp	wgEncodeEH000461	DS10992	Hotspot-v5.1	broadPeak	011058d93c50609264128891f0a234f2	2.2M	GSM749741	wgEncodeUwTfbsGm12874CtcfStdHotspotsRep2	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12874	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1281	exp	wgEncodeEH000461	DS11503	lmax-v1.0	narrowPeak	ff0f6bb5b4c9747546ac480a8d194136	670K	GSM749757	wgEncodeUwTfbsGm12874CtcfStdPkRep1	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12874	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-06-08	2011-03-07	1280	exp	wgEncodeEH000461	DS10992	lmax-v1.0	narrowPeak	f1a2ff887e4b39e4ce138baf528eb617	732K	GSM749741	wgEncodeUwTfbsGm12874CtcfStdPkRep2	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12874	None	CTCF	std	1	hg18	ENCODE Jan 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	991	exp	wgEncodeEH000461	DS11503	NA	fastq	fda6754c81889c50103a6ae7abec4701	552M	GSM749757	NA	NA	NA	wgEncodeUwTfbsGm12874CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12874	None	CTCF	std	2	hg18	ENCODE Jan 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	990	exp	wgEncodeEH000461	DS10992	NA	fastq	13bfdaa24162078355cec4dee4c30212	577M	GSM749741	NA	NA	NA	wgEncodeUwTfbsGm12874CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12874	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1281	exp	wgEncodeEH000461	DS11503	WindowDensity-bin20-win+/-75	bigWig	72fac14da0b51ff1595d75810485cef7	67M	GSM749757	wgEncodeUwTfbsGm12874CtcfStdRawRep1	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12874	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000451	2010-01-11	2010-10-11	1280	exp	wgEncodeEH000461	DS10992	WindowDensity-bin20-win+/-75	bigWig	0fa325c6aa8a0516fe987ac820fecbef	100M	GSM749741	wgEncodeUwTfbsGm12874CtcfStdRawRep2	2010-06-08	NA	wgEncodeUwTfbsGm12874CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12874	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000461	2010-02-18	2010-11-18	1416	input	wgEncodeEH000461	DS13588	Bowtie 0.12.5	bam	88e474a8e85077483fae831ecb359aa9	662M	GSM749742	NA	2010-06-14	NA	wgEncodeUwTfbsGm12874InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12874	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000461	2010-02-18	2010-11-18	1416	input	wgEncodeEH000461	DS13588	Bowtie 0.12.5	bai	381e806589e79511e5bdb1c6277fded0	5.9M	GSM749742	NA	2010-06-14	NA	wgEncodeUwTfbsGm12874InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12874	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000461	2010-12-21	2011-09-21	3117	input	wgEncodeEH000461	DS13588	NA	fastq	9e28bf6f14289906f3becdafd99fa548	711M	GSM749742	NA	NA	NA	wgEncodeUwTfbsGm12874InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12874	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000461	2010-06-14	2011-03-14	1416	input	wgEncodeEH000461	DS13588	WindowDensity-bin20-win+/-75	bigWig	21f2a9a9320d32370bb02082a0fc8a71	150M	GSM749742	wgEncodeUwTfbsGm12874InputStdRawRep1	2010-06-14	NA	wgEncodeUwTfbsGm12874InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12875	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1482	exp	wgEncodeEH000462	DS10993	Bowtie 0.12.5	bam	e67bf67562a8e1141231a0ef40f2f929	495M	GSM749764	NA	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12875	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1482	exp	wgEncodeEH000462	DS10993	Bowtie 0.12.5	bai	6b9427e0de585634dac165f6fbedc21e	5.7M	GSM749764	NA	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12875	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1484	exp	wgEncodeEH000462	DS11899	Bowtie 0.12.5	bam	e9fcfa0cc9005e82eeeaaf4c118f01a9	363M	GSM749670	NA	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12875	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1484	exp	wgEncodeEH000462	DS11899	Bowtie 0.12.5	bai	2d6b35ffa48d5781d6e36b6361a2a6b0	5.6M	GSM749670	NA	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12875	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1482	exp	wgEncodeEH000462	DS10993	Hotspot-v5.1	broadPeak	fe2e7390eee15da2871608ca180870f9	2.2M	GSM749764	wgEncodeUwTfbsGm12875CtcfStdHotspotsRep1	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	GM12875	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1484	exp	wgEncodeEH000462	DS11899	Hotspot-v5.1	broadPeak	c7047aa5013926382433639c3fd85d70	2.6M	GSM749670	wgEncodeUwTfbsGm12875CtcfStdHotspotsRep2	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12875	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1482	exp	wgEncodeEH000462	DS10993	lmax-v1.0	narrowPeak	f11b3a03feb68926d56833f0ccdc185b	769K	GSM749764	wgEncodeUwTfbsGm12875CtcfStdPkRep1	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	GM12875	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-06-16	2011-03-15	1484	exp	wgEncodeEH000462	DS11899	lmax-v1.0	narrowPeak	8ff0ac43097610e612420463de007152	532K	GSM749670	wgEncodeUwTfbsGm12875CtcfStdPkRep2	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12875	None	CTCF	std	1	hg18	ENCODE Jan 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	992	exp	wgEncodeEH000462	DS10993	NA	fastq	e957e6cdc5c092a4a964c102501ced43	579M	GSM749764	NA	NA	NA	wgEncodeUwTfbsGm12875CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12875	None	CTCF	std	2	hg18	ENCODE Jan 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	993	exp	wgEncodeEH000462	DS11899	NA	fastq	4abe5999cb02f0a638c546f5afd3ddc7	541M	GSM749670	NA	NA	NA	wgEncodeUwTfbsGm12875CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12875	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1482	exp	wgEncodeEH000462	DS10993	WindowDensity-bin20-win+/-75	bigWig	6889558a00a336186a1244a306ee8bef	101M	GSM749764	wgEncodeUwTfbsGm12875CtcfStdRawRep1	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12875	None	CTCF	std	2	hg18	ENCODE June 2010 Freeze	wgEncodeEH000452	2010-01-11	2010-10-11	1484	exp	wgEncodeEH000462	DS11899	WindowDensity-bin20-win+/-75	bigWig	cd62d966f024d3a50defb25df9871717	78M	GSM749670	wgEncodeUwTfbsGm12875CtcfStdRawRep2	2010-06-15	NA	wgEncodeUwTfbsGm12875CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12875	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000462	2010-02-18	2010-11-18	1485	input	wgEncodeEH000462	DS13589	Bowtie 0.12.5	bam	f6b1900bb87a5608a6e002bb5e2d64b1	615M	GSM749724	NA	2010-06-15	NA	wgEncodeUwTfbsGm12875InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12875	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000462	2010-02-18	2010-11-18	1485	input	wgEncodeEH000462	DS13589	Bowtie 0.12.5	bai	761fdbca5eca0e6fa219b9d97475b487	5.9M	GSM749724	NA	2010-06-15	NA	wgEncodeUwTfbsGm12875InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	GM12875	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000462	2010-12-21	2011-09-21	3117	input	wgEncodeEH000462	DS13589	NA	fastq	7ec9354f47087d512e7720255b1b039d	650M	GSM749724	NA	NA	NA	wgEncodeUwTfbsGm12875InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	GM12875	None	Input	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000462	2010-06-16	2011-03-15	1485	input	wgEncodeEH000462	DS13589	WindowDensity-bin20-win+/-75	bigWig	4c82eb4298a677bdcdf855e2d14a3a5b	148M	GSM749724	wgEncodeUwTfbsGm12875InputStdRawRep1	2010-06-15	NA	wgEncodeUwTfbsGm12875InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	GM12878	None	CTCF	std	1	hg18	ENCODE June 2010 Freeze	wgEncodeEH000394	2009-06-30	2010-03-29	1263	exp	wgEncodeEH000463	DS11510	Bowtie 0.12.5	bam	6bf57205ed4b094c5435d80ac98449de	267M	GSM749704	NA	2010-06-07	NA	wgEncodeUwTfbsGm12878CtcfStdAlnRep1.bam
